0.000000 0.000000
0.976562 0.000000
1.953125 0.000000
2.929688 0.000000
3.906250 0.000000
4.882812 0.000000
5.859375 0.000000
6.835938 0.000000
7.812500 0.000000
8.789062 0.000000
9.765625 0.000000
10.742188 0.000000
11.718750 0.000000
12.695312 0.000000
13.671875 0.000000
14.648438 0.000000
15.625000 0.000000
16.601562 0.000000
17.578125 0.000000
18.554688 0.000000
19.531250 0.000000
20.507812 0.000000
21.484375 0.000000
22.460938 0.000000
23.437500 0.000000
24.414062 0.000000
25.390625 0.000000
26.367188 0.000000
27.343750 0.000000
28.320312 0.000000
29.296875 0.000000
30.273438 0.000000
31.250000 0.000000
32.226562 0.000000
33.203125 0.000000
34.179688 0.000000
35.156250 0.000000
36.132812 0.000000
37.109375 0.000000
38.085938 0.000000
39.062500 0.000000
40.039062 0.000000
41.015625 0.000000
41.992188 0.000000
42.968750 0.000000
43.945312 0.000000
44.921875 0.000000
45.898438 0.000000
46.875000 0.000000
47.851562 0.000000
48.828125 0.000000
49.804688 0.000000
50.781250 0.000000
51.757812 0.000000
52.734375 0.000000
53.710938 0.000000
54.687500 0.000000
55.664062 0.000000
56.640625 0.000000
57.617188 0.000000
58.593750 0.000000
59.570312 0.000000
60.546875 0.000000
61.523438 0.000000
62.500000 0.000000
63.476562 0.000000
64.453125 0.000000
65.429688 0.000000
66.406250 0.000000
67.382812 0.000000
68.359375 0.000000
69.335938 0.000000
70.312500 0.000000
71.289062 0.000000
72.265625 0.000000
73.242188 0.000000
74.218750 0.000000
75.195312 0.000000
76.171875 0.000000
77.148438 0.000000
78.125000 0.000000
79.101562 0.000000
80.078125 0.000000
81.054688 0.000000
82.031250 0.000000
83.007812 0.000000
83.984375 0.000000
84.960938 0.000000
85.937500 0.000000
86.914062 0.000000
87.890625 0.512000
88.867188 0.000000
89.843750 0.000000
90.820312 0.000000
91.796875 0.000000
92.773438 0.000000
93.750000 0.000000
94.726562 0.000000
95.703125 0.000000
96.679688 0.000000
97.656250 0.000000
98.632812 0.000000
99.609375 0.000000
100.585938 0.000000
101.562500 0.000000
102.539062 0.000000
103.515625 0.000000
104.492188 0.000000
105.468750 0.000000
106.445312 0.000000
107.421875 0.000000
108.398438 0.000000
109.375000 0.000000
110.351562 0.000000
111.328125 0.000000
112.304688 0.000000
113.281250 0.000000
114.257812 0.000000
115.234375 0.000000
116.210938 0.000000
117.187500 0.000000
118.164062 0.000000
119.140625 0.000000
120.117188 0.000000
121.093750 0.000000
122.070312 0.000000
123.046875 0.000000
124.023438 0.000000
125.000000 0.000000
125.976562 0.000000
126.953125 0.000000
127.929688 0.000000
128.906250 0.000000
129.882812 0.000000
130.859375 0.000000
131.835938 0.000000
132.812500 0.000000
133.789062 0.000000
134.765625 0.000000
135.742188 0.000000
136.718750 0.000000
137.695312 0.000000
138.671875 0.000000
139.648438 0.000000
140.625000 0.000000
141.601562 0.000000
142.578125 0.000000
143.554688 0.000000
144.531250 0.000000
145.507812 0.000000
146.484375 0.000000
147.460938 0.000000
148.437500 0.000000
149.414062 0.000000
150.390625 0.000000
151.367188 0.000000
152.343750 0.000000
153.320312 0.000000
154.296875 0.000000
155.273438 0.000000
156.250000 0.000000
157.226562 0.000000
158.203125 0.000000
159.179688 0.000000
160.156250 0.000000
161.132812 0.000000
162.109375 0.000000
163.085938 0.000000
164.062500 0.000000
165.039062 0.000000
166.015625 0.000000
166.992188 0.000000
167.968750 0.000000
168.945312 0.000000
169.921875 0.000000
170.898438 0.000000
171.875000 0.000000
172.851562 0.000000
173.828125 0.000000
174.804688 0.000000
175.781250 0.512000
176.757812 0.000000
177.734375 0.000000
